contrast,coef_diff,z,p,variable_name,quantity_name,p_adj
(V1L2/3->V1L4) - (HVAL5->HVAL5),-0.004209009436521457,-3.905873003105511,9.388581297909462e-05,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.00036615467061846906
(V1L2/3->V1L5) - (V1L2/3->HVAL2/3),0.004472173793225734,3.0437977995596177,0.002336120984148988,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.006283359888400727
(V1L2/3->V1L5) - (V1L2/3->HVAL5),0.002954017889921628,1.713297819040455,0.08665776342961218,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.13794501117366836
(V1L2/3->V1L5) - (HVAL2/3->V1L2/3),-0.0038672077262255538,-3.7526894176423244,0.0001749475501769853,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.0005933003875567327
(V1L2/3->V1L5) - (HVAL2/3->V1L5),-0.0016432283653526765,-1.641376628537103,0.1007192582826713,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.15404121854996786
(V1L2/3->V1L5) - (HVAL2/3->HVAL2/3),-0.001067403470723714,-0.9802172661590848,0.3269788833728641,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.4322771678488712
(V1L2/3->V1L5) - (HVAL2/3->HVAL4),-0.002768380896219844,-2.1884169769285164,0.028639242760818452,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.05448441305716681
(V1L2/3->V1L5) - (HVAL2/3->HVAL5),-0.0014011154614243788,-1.3514173425610438,0.17656178147098783,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.25984564065541604
(V1L2/3->V1L5) - (HVAL4->HVAL2/3),0.0001073104789098085,0.07583180596756937,0.93955291146698,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.93955291146698
(V1L2/3->V1L5) - (HVAL5->HVAL2/3),-0.0036173898533056253,-3.2344479474190733,0.0012187813464733205,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.0036563440394199614
(V1L2/3->V1L5) - (HVAL5->HVAL5),-0.0003631628776924236,-0.34410019600224484,0.7307709355057449,DELTA_ORI_CVT_MONET_FULL,LD_DENSITY_CONTROL,0.802818774217579
